RO0_q0_ci_high,RO0_q0_ci_low,RO0_q0_p10,RO0_q1_ci_high,RO0_q1_ci_low,RO0_q1_p10,RO1_q0_ci_high,RO1_q0_ci_low,RO1_q0_p01,RO1_q1_ci_high,RO1_q1_ci_low,RO1_q1_p01,RX4_q0_q0_anomaly,RX4_q0_q0_ci_high,RX4_q0_q0_ci_low,RX4_q0_q0_expected_p1,RX4_q0_q0_p1,RX8_q0_q0_anomaly,RX8_q0_q0_ci_high,RX8_q0_q0_ci_low,RX8_q0_q0_expected_p1,RX8_q0_q0_p1,XT_01_01_ci_high,XT_01_01_ci_low,XT_01_01_odd_parity,batched,coherent_mean_anomaly,created_at,crosstalk_mean_odd_parity,device_arn,interval_method,readout_mean_error_one,readout_mean_error_zero,region,task_arns,XT_01_01_anomaly,crosstalk_mean_anomaly
0.013931334219118342,0.004582225609540243,0.008,0.016433904601701334,0.006069437504076524,0.01,0.089082443778653,0.06242385862064807,0.07466666666666667,0.05854777035341267,0.03710158016621855,0.04666666666666667,0.011333333333333334,0.01807525648277381,0.007087940474416898,1.4997597826618576e-32,0.011333333333333334,0.009333333333333334,0.015605649508535607,0.005567765171535828,5.99903913064743e-32,0.009333333333333334,0.4263604292441938,0.3768103117512553,0.4013333333333333,True,0.010333333333333333,2026-02-10T07:25:08.682178+00:00,0.4013333333333333,arn:aws:braket:us-west-1::device/qpu/rigetti/Ankaa-3,wilson,0.060666666666666674,0.009000000000000001,us-west-1,arn:aws:braket:us-west-1:927138878088:quantum-task/99a39c0c-b7ea-4d58-b191-f70c7a1c8769|arn:aws:braket:us-west-1:927138878088:quantum-task/f6b74885-8fa1-4566-b678-09a3087e16a4|arn:aws:braket:us-west-1:927138878088:quantum-task/832de049-880d-4806-a717-af58a44de2df|arn:aws:braket:us-west-1:927138878088:quantum-task/ea4f44e1-d052-4c75-97b1-0a2101459aaa|arn:aws:braket:us-west-1:927138878088:quantum-task/9764d943-ea32-4785-893d-98c7eb346562,,
0.0048485612960102115,0.00036572427558412615,0.0013333333333333333,0.029184906750169652,0.014597274166911008,0.020666666666666667,0.06808015819908805,0.04485824885472669,0.05533333333333333,0.06295826327016885,0.040670651803700913,0.050666666666666665,0.0033333333333333335,0.00777945232509936,0.0014246155236142528,1.4997597826618576e-32,0.0033333333333333335,0.0006666666666666666,0.0037666654142135486,0.00011769273167436404,5.99903913064743e-32,0.0006666666666666666,0.43643102665187833,0.3866886257291672,0.41133333333333333,True,0.002,2026-02-10T21:46:17.177495+00:00,0.41133333333333333,arn:aws:braket:us-west-1::device/qpu/rigetti/Ankaa-3,wilson,0.053,0.011,us-west-1,arn:aws:braket:us-west-1:927138878088:quantum-task/11b5b7fe-c7c6-4ba8-997c-cab7d872b727|arn:aws:braket:us-west-1:927138878088:quantum-task/653663e6-d09d-4abf-9793-e67ccd25018d|arn:aws:braket:us-west-1:927138878088:quantum-task/cebed9b3-76c0-4e96-a614-4d81c2ead0a3|arn:aws:braket:us-west-1:927138878088:quantum-task/bd6fe8cd-5702-4b01-9e31-9951cc76286e|arn:aws:braket:us-west-1:927138878088:quantum-task/15f5e745-d4b1-499d-a860-0f1d044e3ff6,0.08866666666666667,0.08866666666666667
0.045926479386076344,0.027114104896545664,0.035333333333333335,0.022107423288689233,0.009705410797033598,0.014666666666666666,0.08548271897501297,0.05937394629575595,0.07133333333333333,0.06295826327016885,0.040670651803700913,0.050666666666666665,0.03,0.03990548520352987,0.02249567967344073,1.4997597826618576e-32,0.03,0.032,0.04217072861864428,0.0242202185354456,5.99903913064743e-32,0.032,0.4471613413085013,0.39723714988384695,0.422,True,0.031,2026-02-10T23:33:33.304899+00:00,0.422,arn:aws:braket:us-west-1::device/qpu/rigetti/Ankaa-3,wilson,0.061,0.025,us-west-1,arn:aws:braket:us-west-1:927138878088:quantum-task/96f705cb-92e9-49c3-ad98-ac915f39f4c2|arn:aws:braket:us-west-1:927138878088:quantum-task/25260963-8637-456d-b4a1-d6ac87ae841e|arn:aws:braket:us-west-1:927138878088:quantum-task/644d9ade-a880-460d-8748-414ce59b2dda|arn:aws:braket:us-west-1:927138878088:quantum-task/dc46d202-de6a-45de-834e-d92a112402d4|arn:aws:braket:us-west-1:927138878088:quantum-task/ecc4135d-556a-4417-8093-ea2fa1e69150,0.07800000000000001,0.07800000000000001
0.03304619764719778,0.017385620398415003,0.024,0.03381367541159808,0.017948070059721124,0.024666666666666667,0.10340916572812829,0.07469568518530126,0.088,0.07970601838247074,0.0545112274826468,0.066,0.02666666666666667,0.036107627850731475,0.019643899897707005,1.4997597826618576e-32,0.02666666666666667,0.03,0.03990548520352987,0.02249567967344073,5.99903913064743e-32,0.03,0.434417757096532,0.3847121130073942,0.4093333333333333,True,0.028333333333333335,2026-02-11T06:27:55.423044+00:00,0.4093333333333333,arn:aws:braket:us-west-1::device/qpu/rigetti/Ankaa-3,wilson,0.077,0.024333333333333332,us-west-1,arn:aws:braket:us-west-1:927138878088:quantum-task/da783b4e-4237-446d-b9a7-72a63921030c|arn:aws:braket:us-west-1:927138878088:quantum-task/3c73accf-84b3-496c-aa96-08d1d2d0a476|arn:aws:braket:us-west-1:927138878088:quantum-task/66779453-e37f-4b37-a8eb-2bcdb46abd9f|arn:aws:braket:us-west-1:927138878088:quantum-task/f54668de-cd6e-4802-b434-cb0cb168449e|arn:aws:braket:us-west-1:927138878088:quantum-task/ce65961c-99e3-41b4-bf11-d11238aee56c,0.09066666666666667,0.09066666666666667
